host,ip,port,protocol,title,domain,country,city,link,as_organization
8.218.207.169:8880,8.218.207.169,8880,http,,,CN,Hong Kong,http://8.218.207.169:8880,"Alibaba US Technology Co., Ltd."
8.219.49.65:8880,8.219.49.65,8880,http,,,SG,Singapore,http://8.219.49.65:8880,"Alibaba US Technology Co., Ltd."
8.219.49.65:8880,8.219.49.65,8880,http,,,SG,Singapore,http://8.219.49.65:8880,"Alibaba US Technology Co., Ltd."
8.217.91.121:8880,8.217.91.121,8880,http,,,CN,Hong Kong,http://8.217.91.121:8880,"Alibaba US Technology Co., Ltd."
8.219.93.5:8880,8.219.93.5,8880,http,,,SG,Singapore,http://8.219.93.5:8880,"Alibaba US Technology Co., Ltd."
8.219.93.5:8880,8.219.93.5,8880,http,,,SG,Singapore,http://8.219.93.5:8880,"Alibaba US Technology Co., Ltd."
8.217.50.252:8880,8.217.50.252,8880,http,,,CN,Hong Kong,http://8.217.50.252:8880,"Alibaba US Technology Co., Ltd."
8.217.50.252:8880,8.217.50.252,8880,http,,,CN,Hong Kong,http://8.217.50.252:8880,"Alibaba US Technology Co., Ltd."
8.219.11.158:8880,8.219.11.158,8880,http,,,SG,Singapore,http://8.219.11.158:8880,"Alibaba US Technology Co., Ltd."
47.242.174.27:8880,47.242.174.27,8880,http,,,CN,Hong Kong,http://47.242.174.27:8880,"Alibaba US Technology Co., Ltd."
47.242.174.27:8880,47.242.174.27,8880,http,,,CN,Hong Kong,http://47.242.174.27:8880,"Alibaba US Technology Co., Ltd."
8.217.149.28:8880,8.217.149.28,8880,http,,,CN,Hong Kong,http://8.217.149.28:8880,"Alibaba US Technology Co., Ltd."
8.219.6.150:8880,8.219.6.150,8880,http,,,SG,Singapore,http://8.219.6.150:8880,"Alibaba US Technology Co., Ltd."
8.217.85.14:8880,8.217.85.14,8880,http,,,CN,Hong Kong,http://8.217.85.14:8880,"Alibaba US Technology Co., Ltd."
47.236.189.92:8880,47.236.189.92,8880,http,,,SG,Singapore,http://47.236.189.92:8880,"Alibaba US Technology Co., Ltd."
8.219.202.130:8880,8.219.202.130,8880,http,,,SG,Singapore,http://8.219.202.130:8880,"Alibaba US Technology Co., Ltd."
8.219.202.130:8880,8.219.202.130,8880,http,,,SG,Singapore,http://8.219.202.130:8880,"Alibaba US Technology Co., Ltd."
8.222.193.65:8880,8.222.193.65,8880,http,,,SG,Singapore,http://8.222.193.65:8880,"Alibaba US Technology Co., Ltd."
8.222.193.65:8880,8.222.193.65,8880,http,,,SG,Singapore,http://8.222.193.65:8880,"Alibaba US Technology Co., Ltd."
8.219.122.55:8880,8.219.122.55,8880,http,,,SG,Singapore,http://8.219.122.55:8880,"Alibaba US Technology Co., Ltd."
47.76.192.24:8880,47.76.192.24,8880,http,,,CN,Hong Kong,http://47.76.192.24:8880,"Alibaba US Technology Co., Ltd."
8.219.86.200:8880,8.219.86.200,8880,http,,,SG,Singapore,http://8.219.86.200:8880,"Alibaba US Technology Co., Ltd."
47.76.225.255:8880,47.76.225.255,8880,http,,,CN,Hong Kong,http://47.76.225.255:8880,"Alibaba US Technology Co., Ltd."
47.243.27.217:8880,47.243.27.217,8880,http,,,GB,Manchester,http://47.243.27.217:8880,"Alibaba US Technology Co., Ltd."
47.243.243.14:8880,47.243.243.14,8880,http,,,US,San Mateo,http://47.243.243.14:8880,"Alibaba US Technology Co., Ltd."
8.218.3.12:8880,8.218.3.12,8880,http,,,CN,Hong Kong,http://8.218.3.12:8880,"Alibaba US Technology Co., Ltd."
dx.looklookb.link:8880,8.218.3.12,8880,http,,looklookb.link,CN,Hong Kong,http://dx.looklookb.link:8880,"Alibaba US Technology Co., Ltd."
47.238.131.39:8443,47.238.131.39,8443,http,,,CN,Hong Kong,http://47.238.131.39:8443,"Alibaba US Technology Co., Ltd."
47.237.14.220:8443,47.237.14.220,8443,http,,,US,San Mateo,http://47.237.14.220:8443,"Alibaba US Technology Co., Ltd."
47.76.203.101:8880,47.76.203.101,8880,http,,,CN,Hong Kong,http://47.76.203.101:8880,"Alibaba US Technology Co., Ltd."
8.217.239.116:8443,8.217.239.116,8443,http,,,CN,Hong Kong,http://8.217.239.116:8443,"Alibaba US Technology Co., Ltd."
https://47.76.189.102:8443,47.76.189.102,8443,https,403 Forbidden,,CN,Hong Kong,https://47.76.189.102:8443,"Alibaba US Technology Co., Ltd."
47.236.165.25:8443,47.236.165.25,8443,http,,,SG,Singapore,http://47.236.165.25:8443,"Alibaba US Technology Co., Ltd."
8.217.149.28:8443,8.217.149.28,8443,http,,,CN,Hong Kong,http://8.217.149.28:8443,"Alibaba US Technology Co., Ltd."
https://47.76.189.102:8443,47.76.189.102,8443,https,,,CN,Hong Kong,https://47.76.189.102:8443,"Alibaba US Technology Co., Ltd."
47.243.27.217:8443,47.243.27.217,8443,http,,,GB,Manchester,http://47.243.27.217:8443,"Alibaba US Technology Co., Ltd."
47.236.144.208:8443,47.236.144.208,8443,http,,,SG,Singapore,http://47.236.144.208:8443,"Alibaba US Technology Co., Ltd."
https://8.219.208.104:8443,8.219.208.104,8443,https,403 Forbidden,,SG,Singapore,https://8.219.208.104:8443,"Alibaba US Technology Co., Ltd."
https://8.219.208.104:8443,8.219.208.104,8443,https,,,SG,Singapore,https://8.219.208.104:8443,"Alibaba US Technology Co., Ltd."
47.236.171.205:8443,47.236.171.205,8443,http,,,SG,Singapore,http://47.236.171.205:8443,"Alibaba US Technology Co., Ltd."
https://8.218.126.53:8443,8.218.126.53,8443,https,,,CN,Hong Kong,https://8.218.126.53:8443,"Alibaba US Technology Co., Ltd."
47.236.121.23:8443,47.236.121.23,8443,http,,,SG,Singapore,http://47.236.121.23:8443,"Alibaba US Technology Co., Ltd."
47.236.165.25:8880,47.236.165.25,8880,http,,,SG,Singapore,http://47.236.165.25:8880,"Alibaba US Technology Co., Ltd."
47.236.165.25:8880,47.236.165.25,8880,http,,,SG,Singapore,http://47.236.165.25:8880,"Alibaba US Technology Co., Ltd."
8.210.55.134:8443,8.210.55.134,8443,http,,,CN,Hong Kong,http://8.210.55.134:8443,"Alibaba US Technology Co., Ltd."
47.236.168.17:8443,47.236.168.17,8443,http,,,SG,Singapore,http://47.236.168.17:8443,"Alibaba US Technology Co., Ltd."
https://47.76.203.101:8443,47.76.203.101,8443,https,403 Forbidden,,CN,Hong Kong,https://47.76.203.101:8443,"Alibaba US Technology Co., Ltd."
https://47.76.203.101:8443,47.76.203.101,8443,https,,,CN,Hong Kong,https://47.76.203.101:8443,"Alibaba US Technology Co., Ltd."
47.237.84.173:8880,47.237.84.173,8880,http,,,US,San Mateo,http://47.237.84.173:8880,"Alibaba US Technology Co., Ltd."
8.222.144.50:8443,8.222.144.50,8443,http,,,SG,Singapore,http://8.222.144.50:8443,"Alibaba US Technology Co., Ltd."
47.243.26.83:8443,47.243.26.83,8443,http,,,GB,Manchester,http://47.243.26.83:8443,"Alibaba US Technology Co., Ltd."
8.219.235.164:8443,8.219.235.164,8443,http,,,SG,Singapore,http://8.219.235.164:8443,"Alibaba US Technology Co., Ltd."
8.219.100.168:8880,8.219.100.168,8880,http,,,SG,Singapore,http://8.219.100.168:8880,"Alibaba US Technology Co., Ltd."
8.222.244.192:8443,8.222.244.192,8443,http,,,SG,Singapore,http://8.222.244.192:8443,"Alibaba US Technology Co., Ltd."
47.238.35.50:8443,47.238.35.50,8443,http,,,CN,Hong Kong,http://47.238.35.50:8443,"Alibaba US Technology Co., Ltd."
47.237.0.31:8443,47.237.0.31,8443,http,,,CN,Hong Kong,http://47.237.0.31:8443,"Alibaba US Technology Co., Ltd."
8.217.50.252:8443,8.217.50.252,8443,http,,,CN,Hong Kong,http://8.217.50.252:8443,"Alibaba US Technology Co., Ltd."
8.218.204.128:8443,8.218.204.128,8443,http,,,CN,Hong Kong,http://8.218.204.128:8443,"Alibaba US Technology Co., Ltd."
47.236.166.131:8443,47.236.166.131,8443,http,,,SG,Singapore,http://47.236.166.131:8443,"Alibaba US Technology Co., Ltd."
47.236.169.164:8443,47.236.169.164,8443,http,,,SG,Singapore,http://47.236.169.164:8443,"Alibaba US Technology Co., Ltd."
47.242.107.109:8443,47.242.107.109,8443,http,,,CN,Hong Kong,http://47.242.107.109:8443,"Alibaba US Technology Co., Ltd."
8.219.99.169:8443,8.219.99.169,8443,http,,,SG,Singapore,http://8.219.99.169:8443,"Alibaba US Technology Co., Ltd."
47.236.104.11:8443,47.236.104.11,8443,http,,,SG,Singapore,http://47.236.104.11:8443,"Alibaba US Technology Co., Ltd."
8.222.187.4:8880,8.222.187.4,8880,http,,,SG,Singapore,http://8.222.187.4:8880,"Alibaba US Technology Co., Ltd."
8.217.145.40:8443,8.217.145.40,8443,http,,,CN,Hong Kong,http://8.217.145.40:8443,"Alibaba US Technology Co., Ltd."
47.76.214.139:8443,47.76.214.139,8443,http,,,CN,Hong Kong,http://47.76.214.139:8443,"Alibaba US Technology Co., Ltd."
47.236.149.107:8443,47.236.149.107,8443,http,,,SG,Singapore,http://47.236.149.107:8443,"Alibaba US Technology Co., Ltd."
8.219.113.232:8443,8.219.113.232,8443,http,,,SG,Singapore,http://8.219.113.232:8443,"Alibaba US Technology Co., Ltd."
47.237.10.1:8443,47.237.10.1,8443,http,,,CN,Hong Kong,http://47.237.10.1:8443,"Alibaba US Technology Co., Ltd."
8.210.164.75:8443,8.210.164.75,8443,http,,,CN,Hong Kong,http://8.210.164.75:8443,"Alibaba US Technology Co., Ltd."
8.218.3.198:8443,8.218.3.198,8443,http,,,CN,Hong Kong,http://8.218.3.198:8443,"Alibaba US Technology Co., Ltd."
8.219.0.162:8443,8.219.0.162,8443,http,,,SG,Singapore,http://8.219.0.162:8443,"Alibaba US Technology Co., Ltd."
8.218.222.36:8880,8.218.222.36,8880,http,,,CN,Hong Kong,http://8.218.222.36:8880,"Alibaba US Technology Co., Ltd."
8.218.222.36:8880,8.218.222.36,8880,http,,,CN,Hong Kong,http://8.218.222.36:8880,"Alibaba US Technology Co., Ltd."
8.219.50.180:8880,8.219.50.180,8880,http,,,SG,Singapore,http://8.219.50.180:8880,"Alibaba US Technology Co., Ltd."
8.218.201.73:8880,8.218.201.73,8880,http,,,CN,Hong Kong,http://8.218.201.73:8880,"Alibaba US Technology Co., Ltd."
47.236.93.176:8443,47.236.93.176,8443,http,,,SG,Singapore,http://47.236.93.176:8443,"Alibaba US Technology Co., Ltd."
8.222.181.117:8443,8.222.181.117,8443,http,,,SG,Singapore,http://8.222.181.117:8443,"Alibaba US Technology Co., Ltd."
8.219.78.1:8443,8.219.78.1,8443,http,,,SG,Singapore,http://8.219.78.1:8443,"Alibaba US Technology Co., Ltd."
https://47.245.114.163:8443,47.245.114.163,8443,https,,,SG,Singapore,https://47.245.114.163:8443,"Alibaba US Technology Co., Ltd."
https://47.237.14.198,47.237.14.198,443,https,,,US,San Mateo,https://47.237.14.198,"Alibaba US Technology Co., Ltd."
8.218.65.171:8443,8.218.65.171,8443,http,,,CN,Hong Kong,http://8.218.65.171:8443,"Alibaba US Technology Co., Ltd."
8.222.237.131:8443,8.222.237.131,8443,http,,,SG,Singapore,http://8.222.237.131:8443,"Alibaba US Technology Co., Ltd."
8.219.66.156:8443,8.219.66.156,8443,http,,,SG,Singapore,http://8.219.66.156:8443,"Alibaba US Technology Co., Ltd."
8.219.220.88:8443,8.219.220.88,8443,http,,,SG,Singapore,http://8.219.220.88:8443,"Alibaba US Technology Co., Ltd."
47.76.29.115:8443,47.76.29.115,8443,http,,,CN,Hong Kong,http://47.76.29.115:8443,"Alibaba US Technology Co., Ltd."
8.218.65.237:8443,8.218.65.237,8443,http,,,CN,Hong Kong,http://8.218.65.237:8443,"Alibaba US Technology Co., Ltd."
47.242.232.14:8443,47.242.232.14,8443,http,,,CN,Hong Kong,http://47.242.232.14:8443,"Alibaba US Technology Co., Ltd."
47.76.33.40:8443,47.76.33.40,8443,http,,,CN,Hong Kong,http://47.76.33.40:8443,"Alibaba US Technology Co., Ltd."
47.236.5.223:8443,47.236.5.223,8443,http,,,SG,Singapore,http://47.236.5.223:8443,"Alibaba US Technology Co., Ltd."
47.236.174.206:8443,47.236.174.206,8443,http,,,SG,Singapore,http://47.236.174.206:8443,"Alibaba US Technology Co., Ltd."
8.210.3.24:8443,8.210.3.24,8443,http,,,CN,Hong Kong,http://8.210.3.24:8443,"Alibaba US Technology Co., Ltd."
8.219.87.30:8443,8.219.87.30,8443,http,,,SG,Singapore,http://8.219.87.30:8443,"Alibaba US Technology Co., Ltd."
8.219.126.240:8443,8.219.126.240,8443,http,,,SG,Singapore,http://8.219.126.240:8443,"Alibaba US Technology Co., Ltd."
8.219.1.92:8443,8.219.1.92,8443,http,,,SG,Singapore,http://8.219.1.92:8443,"Alibaba US Technology Co., Ltd."
47.242.42.153:8443,47.242.42.153,8443,http,,,CN,Hong Kong,http://47.242.42.153:8443,"Alibaba US Technology Co., Ltd."
8.222.184.198:8443,8.222.184.198,8443,http,,,SG,Singapore,http://8.222.184.198:8443,"Alibaba US Technology Co., Ltd."
8.219.84.214:8443,8.219.84.214,8443,http,,,SG,Singapore,http://8.219.84.214:8443,"Alibaba US Technology Co., Ltd."
https://47.76.233.67:8443,47.76.233.67,8443,https,403 Forbidden,,CN,Hong Kong,https://47.76.233.67:8443,"Alibaba US Technology Co., Ltd."
https://47.76.233.67:8443,47.76.233.67,8443,https,,,CN,Hong Kong,https://47.76.233.67:8443,"Alibaba US Technology Co., Ltd."
8.219.111.147:8443,8.219.111.147,8443,http,,,SG,Singapore,http://8.219.111.147:8443,"Alibaba US Technology Co., Ltd."
8.222.160.176:8443,8.222.160.176,8443,http,,,SG,Singapore,http://8.222.160.176:8443,"Alibaba US Technology Co., Ltd."
47.237.82.15:8443,47.237.82.15,8443,http,,,US,San Mateo,http://47.237.82.15:8443,"Alibaba US Technology Co., Ltd."
https://8.217.181.213:8443,8.217.181.213,8443,https,,,CN,Hong Kong,https://8.217.181.213:8443,"Alibaba US Technology Co., Ltd."
8.219.42.72:8443,8.219.42.72,8443,http,,,SG,Singapore,http://8.219.42.72:8443,"Alibaba US Technology Co., Ltd."
47.236.169.15:8443,47.236.169.15,8443,http,,,SG,Singapore,http://47.236.169.15:8443,"Alibaba US Technology Co., Ltd."
47.243.74.220:8880,47.243.74.220,8880,http,,,US,San Mateo,http://47.243.74.220:8880,"Alibaba US Technology Co., Ltd."
47.237.86.185:8443,47.237.86.185,8443,http,,,US,San Mateo,http://47.237.86.185:8443,"Alibaba US Technology Co., Ltd."
8.222.214.231:8443,8.222.214.231,8443,http,,,SG,Singapore,http://8.222.214.231:8443,"Alibaba US Technology Co., Ltd."
47.236.172.71:8443,47.236.172.71,8443,http,,,SG,Singapore,http://47.236.172.71:8443,"Alibaba US Technology Co., Ltd."
47.243.206.150:8443,47.243.206.150,8443,http,,,GB,Manchester,http://47.243.206.150:8443,"Alibaba US Technology Co., Ltd."
47.76.222.57:8443,47.76.222.57,8443,http,,,CN,Hong Kong,http://47.76.222.57:8443,"Alibaba US Technology Co., Ltd."
8.210.65.1:8443,8.210.65.1,8443,http,,,CN,Hong Kong,http://8.210.65.1:8443,"Alibaba US Technology Co., Ltd."
8.218.243.95:8880,8.218.243.95,8880,http,,,CN,Hong Kong,http://8.218.243.95:8880,"Alibaba US Technology Co., Ltd."
47.236.10.100:8443,47.236.10.100,8443,http,,,SG,Singapore,http://47.236.10.100:8443,"Alibaba US Technology Co., Ltd."
https://8.218.146.16,8.218.146.16,443,https,,,CN,Hong Kong,https://8.218.146.16,"Alibaba US Technology Co., Ltd."
47.243.18.199:8443,47.243.18.199,8443,http,,,US,San Mateo,http://47.243.18.199:8443,"Alibaba US Technology Co., Ltd."
47.236.170.54:8443,47.236.170.54,8443,http,,,SG,Singapore,http://47.236.170.54:8443,"Alibaba US Technology Co., Ltd."
47.243.42.155:8443,47.243.42.155,8443,http,,,US,San Mateo,http://47.243.42.155:8443,"Alibaba US Technology Co., Ltd."
47.243.26.83:8880,47.243.26.83,8880,http,,,GB,Manchester,http://47.243.26.83:8880,"Alibaba US Technology Co., Ltd."
47.236.237.90:8880,47.236.237.90,8880,http,,,SG,Singapore,http://47.236.237.90:8880,"Alibaba US Technology Co., Ltd."
8.219.201.8:8443,8.219.201.8,8443,http,,,SG,Singapore,http://8.219.201.8:8443,"Alibaba US Technology Co., Ltd."
8.210.66.190:8443,8.210.66.190,8443,http,,,CN,Hong Kong,http://8.210.66.190:8443,"Alibaba US Technology Co., Ltd."
8.219.5.10:8443,8.219.5.10,8443,http,,,SG,Singapore,http://8.219.5.10:8443,"Alibaba US Technology Co., Ltd."
47.243.186.171:8443,47.243.186.171,8443,http,,,US,San Mateo,http://47.243.186.171:8443,"Alibaba US Technology Co., Ltd."
47.76.225.255:8443,47.76.225.255,8443,http,,,CN,Hong Kong,http://47.76.225.255:8443,"Alibaba US Technology Co., Ltd."
https://8.219.86.200:8443,8.219.86.200,8443,https,,,SG,Singapore,https://8.219.86.200:8443,"Alibaba US Technology Co., Ltd."
8.210.85.222:8443,8.210.85.222,8443,http,,,CN,Hong Kong,http://8.210.85.222:8443,"Alibaba US Technology Co., Ltd."
8.210.119.11:8080,8.210.119.11,8080,http,,,CN,Hong Kong,http://8.210.119.11:8080,"Alibaba US Technology Co., Ltd."
8.210.119.11:8080,8.210.119.11,8080,http,,,CN,Hong Kong,http://8.210.119.11:8080,"Alibaba US Technology Co., Ltd."
47.236.17.193:8443,47.236.17.193,8443,http,,,SG,Singapore,http://47.236.17.193:8443,"Alibaba US Technology Co., Ltd."
47.76.98.98:8443,47.76.98.98,8443,http,,,CN,Hong Kong,http://47.76.98.98:8443,"Alibaba US Technology Co., Ltd."
47.243.203.119:8880,47.243.203.119,8880,http,,,GB,Manchester,http://47.243.203.119:8880,"Alibaba US Technology Co., Ltd."
47.76.227.40:8880,47.76.227.40,8880,http,,,CN,Hong Kong,http://47.76.227.40:8880,"Alibaba US Technology Co., Ltd."
47.76.178.146:8880,47.76.178.146,8880,http,,,CN,Hong Kong,http://47.76.178.146:8880,"Alibaba US Technology Co., Ltd."
47.245.84.124:8443,47.245.84.124,8443,http,,,SG,Singapore,http://47.245.84.124:8443,"Alibaba US Technology Co., Ltd."
47.76.227.128:8880,47.76.227.128,8880,http,,,CN,Hong Kong,http://47.76.227.128:8880,"Alibaba US Technology Co., Ltd."
47.243.42.155:8880,47.243.42.155,8880,http,,,US,San Mateo,http://47.243.42.155:8880,"Alibaba US Technology Co., Ltd."
8.219.189.143:8880,8.219.189.143,8880,http,,,SG,Singapore,http://8.219.189.143:8880,"Alibaba US Technology Co., Ltd."
47.245.105.224:8443,47.245.105.224,8443,http,,,SG,Singapore,http://47.245.105.224:8443,"Alibaba US Technology Co., Ltd."
8.219.201.245:8443,8.219.201.245,8443,http,,,SG,Singapore,http://8.219.201.245:8443,"Alibaba US Technology Co., Ltd."
8.218.81.14:8443,8.218.81.14,8443,http,,,CN,Hong Kong,http://8.218.81.14:8443,"Alibaba US Technology Co., Ltd."
47.236.118.216:8443,47.236.118.216,8443,http,,,SG,Singapore,http://47.236.118.216:8443,"Alibaba US Technology Co., Ltd."
8.218.1.163:8443,8.218.1.163,8443,http,,,CN,Hong Kong,http://8.218.1.163:8443,"Alibaba US Technology Co., Ltd."
8.219.83.71:8443,8.219.83.71,8443,http,,,SG,Singapore,http://8.219.83.71:8443,"Alibaba US Technology Co., Ltd."
8.217.72.0:8443,8.217.72.0,8443,http,,,CN,Hong Kong,http://8.217.72.0:8443,"Alibaba US Technology Co., Ltd."
8.219.111.175:8443,8.219.111.175,8443,http,,,SG,Singapore,http://8.219.111.175:8443,"Alibaba US Technology Co., Ltd."
47.237.83.20:8443,47.237.83.20,8443,http,,,US,San Mateo,http://47.237.83.20:8443,"Alibaba US Technology Co., Ltd."
47.236.125.62:8443,47.236.125.62,8443,http,,,SG,Singapore,http://47.236.125.62:8443,"Alibaba US Technology Co., Ltd."
47.243.255.224:8443,47.243.255.224,8443,http,,,GB,Manchester,http://47.243.255.224:8443,"Alibaba US Technology Co., Ltd."
8.210.55.134:8080,8.210.55.134,8080,http,,,CN,Hong Kong,http://8.210.55.134:8080,"Alibaba US Technology Co., Ltd."
8.218.3.198:8080,8.218.3.198,8080,http,,,CN,Hong Kong,http://8.218.3.198:8080,"Alibaba US Technology Co., Ltd."
8.219.123.11:8880,8.219.123.11,8880,http,,,SG,Singapore,http://8.219.123.11:8880,"Alibaba US Technology Co., Ltd."
8.219.103.65:8443,8.219.103.65,8443,http,,,SG,Singapore,http://8.219.103.65:8443,"Alibaba US Technology Co., Ltd."
47.236.205.188:8443,47.236.205.188,8443,http,,,SG,Singapore,http://47.236.205.188:8443,"Alibaba US Technology Co., Ltd."
8.218.3.198:8080,8.218.3.198,8080,http,,,CN,Hong Kong,http://8.218.3.198:8080,"Alibaba US Technology Co., Ltd."
https://8.222.208.38:8443,8.222.208.38,8443,https,,,SG,Singapore,https://8.222.208.38:8443,"Alibaba US Technology Co., Ltd."
8.218.178.79:8443,8.218.178.79,8443,http,,,CN,Hong Kong,http://8.218.178.79:8443,"Alibaba US Technology Co., Ltd."
8.219.100.168:8443,8.219.100.168,8443,http,,,SG,Singapore,http://8.219.100.168:8443,"Alibaba US Technology Co., Ltd."
47.237.94.140:8080,47.237.94.140,8080,http,,,US,San Mateo,http://47.237.94.140:8080,"Alibaba US Technology Co., Ltd."
8.218.228.152:8443,8.218.228.152,8443,http,,,CN,Hong Kong,http://8.218.228.152:8443,"Alibaba US Technology Co., Ltd."
8.222.164.209:8443,8.222.164.209,8443,http,,,SG,Singapore,http://8.222.164.209:8443,"Alibaba US Technology Co., Ltd."
47.236.83.239:8443,47.236.83.239,8443,http,,,SG,Singapore,http://47.236.83.239:8443,"Alibaba US Technology Co., Ltd."
8.217.154.218:8443,8.217.154.218,8443,http,,,CN,Hong Kong,http://8.217.154.218:8443,"Alibaba US Technology Co., Ltd."
8.219.104.37:8443,8.219.104.37,8443,http,,,SG,Singapore,http://8.219.104.37:8443,"Alibaba US Technology Co., Ltd."
https://8.219.97.50:8443,8.219.97.50,8443,https,,,SG,Singapore,https://8.219.97.50:8443,"Alibaba US Technology Co., Ltd."
47.236.75.113:8443,47.236.75.113,8443,http,,,SG,Singapore,http://47.236.75.113:8443,"Alibaba US Technology Co., Ltd."
47.243.183.127:8443,47.243.183.127,8443,http,,,US,San Mateo,http://47.243.183.127:8443,"Alibaba US Technology Co., Ltd."
8.217.250.222:8443,8.217.250.222,8443,http,,,CN,Hong Kong,http://8.217.250.222:8443,"Alibaba US Technology Co., Ltd."
47.236.169.141:8443,47.236.169.141,8443,http,,,SG,Singapore,http://47.236.169.141:8443,"Alibaba US Technology Co., Ltd."
8.219.210.57:8443,8.219.210.57,8443,http,,,SG,Singapore,http://8.219.210.57:8443,"Alibaba US Technology Co., Ltd."
47.76.227.40:8443,47.76.227.40,8443,http,,,CN,Hong Kong,http://47.76.227.40:8443,"Alibaba US Technology Co., Ltd."
https://8.222.222.64:8443,8.222.222.64,8443,https,,,SG,Singapore,https://8.222.222.64:8443,"Alibaba US Technology Co., Ltd."
47.242.7.162:8443,47.242.7.162,8443,http,,,CN,Hong Kong,http://47.242.7.162:8443,"Alibaba US Technology Co., Ltd."
47.237.81.112:8080,47.237.81.112,8080,http,,,CN,Hong Kong,http://47.237.81.112:8080,"Alibaba US Technology Co., Ltd."
47.236.17.193:8080,47.236.17.193,8080,http,,,SG,Singapore,http://47.236.17.193:8080,"Alibaba US Technology Co., Ltd."
